date,equity
2021-06-29,90438.21428571429
2021-06-30,90438.21428571429
2021-07-01,90438.21428571429
2021-07-02,90438.21428571429
2021-07-06,90438.21428571429
2021-07-07,90438.21428571429
2021-07-08,90438.21428571429
2021-07-09,90438.21428571429
2021-07-12,90438.21428571429
2021-07-13,90438.21428571429
2021-07-14,90438.21428571429
2021-07-15,90438.21428571429
2021-07-16,90438.21428571429
2021-07-19,90438.21428571429
2021-07-20,90438.21428571429
2021-07-21,90438.21428571429
2021-07-22,90438.21428571429
2021-07-23,90438.21428571429
2021-07-26,90438.21428571429
2021-07-27,90438.21428571429
2021-07-28,90438.21428571429
2021-07-29,90438.21428571429
2021-07-30,90438.21428571429
2021-08-02,90438.21428571429
2021-08-03,90438.21428571429
2021-08-04,90438.21428571429
2021-08-05,90438.21428571429
2021-08-06,90438.21428571429
2021-08-09,90438.21428571429
2021-08-10,90438.21428571429
2021-08-11,90438.21428571429
2021-08-12,90438.21428571429
2021-08-13,90438.21428571429
2021-08-16,93572.71428571429
2021-08-17,93572.71428571429
2021-08-18,93572.71428571429
2021-08-19,93572.71428571429
2021-08-20,93572.71428571429
2021-08-23,93572.71428571429
2021-08-24,93572.71428571429
2021-08-25,93572.71428571429
2021-08-26,93572.71428571429
2021-08-27,93572.71428571429
2021-08-30,93572.71428571429
2021-08-31,93572.71428571429
2021-09-01,91894.71428571429
2021-09-02,91894.71428571429
2021-09-03,91894.71428571429
2021-09-07,91894.71428571429
2021-09-08,91366.71428571429
2021-09-09,91366.71428571429
2021-09-10,91366.71428571429
2021-09-13,91366.71428571429
2021-09-14,91366.71428571429
2021-09-15,91366.71428571429
2021-09-16,91366.71428571429
2021-09-17,91366.71428571429
2021-09-20,91366.71428571429
2021-09-21,91366.71428571429
2021-09-22,91366.71428571429
2021-09-23,91366.71428571429
2021-09-24,91366.71428571429
2021-09-27,91366.71428571429
2021-09-28,90576.21428571429
2021-09-29,90576.21428571429
2021-09-30,90576.21428571429
2021-10-01,90576.21428571429
2021-10-04,90576.21428571429
2021-10-05,90576.21428571429
2021-10-06,90576.21428571429
2021-10-07,90576.21428571429
2021-10-08,90576.21428571429
2021-10-11,90576.21428571429
2021-10-12,90576.21428571429
2021-10-13,90576.21428571429
2021-10-14,89048.21428571429
2021-10-15,89048.21428571429
2021-10-18,89048.21428571429
2021-10-19,89048.21428571429
2021-10-20,89048.21428571429
2021-10-21,89048.21428571429
2021-10-22,89048.21428571429
2021-10-25,89048.21428571429
2021-10-26,89048.21428571429
2021-10-27,89048.21428571429
2021-10-28,89048.21428571429
2021-10-29,89048.21428571429
2021-11-01,89048.21428571429
2021-11-02,91920.21428571429
2021-11-03,91920.21428571429
2021-11-04,91920.21428571429
2021-11-05,91920.21428571429
2021-11-08,91920.21428571429
2021-11-09,91920.21428571429
2021-11-10,91920.21428571429
2021-11-11,91920.21428571429
2021-11-12,93717.21428571429
2021-11-15,93717.21428571429
2021-11-16,93717.21428571429
2021-11-17,93717.21428571429
2021-11-18,93717.21428571429
2021-11-19,93717.21428571429
2021-11-22,93717.21428571429
2021-11-23,95401.71428571429
2021-11-24,95401.71428571429
2021-11-26,95401.71428571429
2021-11-29,95401.71428571429
2021-11-30,95401.71428571429
2021-12-01,95401.71428571429
2021-12-02,94448.71428571429
2021-12-03,94448.71428571429
2021-12-06,94448.71428571429
2021-12-07,94448.71428571429
2021-12-08,94448.71428571429
2021-12-09,94448.71428571429
2021-12-10,93820.71428571429
2021-12-13,93820.71428571429
2021-12-14,93820.71428571429
2021-12-15,93820.71428571429
2021-12-16,93820.71428571429
2021-12-17,93820.71428571429
2021-12-20,93820.71428571429
2021-12-21,93820.71428571429
2021-12-22,93820.71428571429
2021-12-23,93820.71428571429
2021-12-27,93820.71428571429
2021-12-28,93820.71428571429
2021-12-29,93820.71428571429
2021-12-30,93820.71428571429
2021-12-31,93820.71428571429
2022-01-03,93820.71428571429
2022-01-04,93820.71428571429
2022-01-05,93820.71428571429
2022-01-06,93820.71428571429
2022-01-07,93820.71428571429
2022-01-10,93820.71428571429
2022-01-11,93820.71428571429
2022-01-12,93820.71428571429
2022-01-13,93820.71428571429
2022-01-14,93820.71428571429
2022-01-18,93820.71428571429
2022-01-19,93820.71428571429
2022-01-20,93820.71428571429
2022-01-21,93820.71428571429
2022-01-24,94330.21428571429
2022-01-25,94330.21428571429
2022-01-26,94330.21428571429
2022-01-27,93427.21428571429
2022-01-28,93427.21428571429
2022-01-31,93427.21428571429
2022-02-01,93427.21428571429
2022-02-02,93427.21428571429
2022-02-03,93427.21428571429
2022-02-04,93427.21428571429
2022-02-07,93427.21428571429
2022-02-08,93427.21428571429
2022-02-09,93427.21428571429
2022-02-10,93427.21428571429
2022-02-11,94736.71428571429
2022-02-14,94736.71428571429
2022-02-15,94736.71428571429
2022-02-16,94736.71428571429
2022-02-17,94736.71428571429
2022-02-18,94736.71428571429
2022-02-22,94736.71428571429
2022-02-23,94736.71428571429
2022-02-24,101071.21428571429
2022-02-25,101071.21428571429
2022-02-28,101071.21428571429
2022-03-01,101071.21428571429
2022-03-02,107593.21428571429
2022-03-03,107593.21428571429
2022-03-04,107593.21428571429
2022-03-07,107593.21428571429
2022-03-08,107593.21428571429
2022-03-09,107593.21428571429
2022-03-10,107593.21428571429
2022-03-11,107593.21428571429
2022-03-14,107593.21428571429
2022-03-15,107593.21428571429
2022-03-16,107593.21428571429
2022-03-17,107593.21428571429
2022-03-18,107593.21428571429
2022-03-21,107593.21428571429
2022-03-22,107593.21428571429
2022-03-23,107593.21428571429
2022-03-24,107593.21428571429
2022-03-25,107593.21428571429
2022-03-28,107593.21428571429
2022-03-29,107593.21428571429
2022-03-30,107593.21428571429
2022-03-31,107593.21428571429
2022-04-01,103127.71428571429
2022-04-04,103127.71428571429
2022-04-05,103127.71428571429
2022-04-06,103127.71428571429
2022-04-07,103127.71428571429
2022-04-08,103127.71428571429
2022-04-11,103127.71428571429
2022-04-12,103127.71428571429
2022-04-13,103127.71428571429
2022-04-14,102274.71428571429
2022-04-18,102274.71428571429
2022-04-19,102274.71428571429
2022-04-20,102274.71428571429
2022-04-21,99646.71428571429
2022-04-22,99646.71428571429
2022-04-25,99646.71428571429
2022-04-26,99646.71428571429
2022-04-27,99646.71428571429
2022-04-28,99646.71428571429
2022-04-29,99646.71428571429
2022-05-02,98118.71428571429
2022-05-03,98118.71428571429
2022-05-04,98118.71428571429
2022-05-05,98118.71428571429
2022-05-06,98118.71428571429
2022-05-09,98118.71428571429
2022-05-10,97428.21428571429
2022-05-11,97428.21428571429
2022-05-12,97428.21428571429
2022-05-13,97428.21428571429
2022-05-16,100314.5
2022-05-17,101811.5
2022-05-18,101811.5
2022-05-19,101811.5
2022-05-20,101811.5
2022-05-23,101811.5
2022-05-24,101811.5
2022-05-25,101811.5
2022-05-26,101811.5
2022-05-27,101811.5
2022-05-31,101811.5
2022-06-01,93846.0
2022-06-02,93846.0
2022-06-03,93846.0
2022-06-06,93846.0
2022-06-07,93846.0
2022-06-08,93846.0
2022-06-09,93846.0
2022-06-10,93846.0
2022-06-13,93846.0
